,runtime,has_tagline,release_year,release_month,is_indie,log_budget,is_mid_budget,is_summer,is_holiday,is_dump_month,month_sin,month_cos,decade,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_Thriller,genre_War,genre_Western,is_franchise_genre,is_drama_only,has_superhero,has_sequel,has_imax,has_3d,has_franchise,has_dystopia,has_novel_adaptation,has_independent,tagline_length,tagline_word_count,is_english,director_film_count,director_median_revenue,actor1_median_revenue,is_top_director,is_top_actor,is_unknown_director,is_major_studio,studio_count,is_co_production,is_long_film,is_short_film
185,1.0039090775382609,1,0.8420086598063128,-1.16131422170023,0,1.2833805666672242,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.9144100848100111,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.2343580321245204,0.020925106738953654,1,1.3882018086949952,2.063542473723023,0.08242766080434583,0,0,0,1,-0.500349896772829,1,0,0
2315,-1.0766893125529844,1,0.44928402154506664,-0.2763865568668217,0,0.6866207341192656,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7658075848421486,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,3.156830080369007,0,0,0,1,-0.05359360505278807,1,0,0
3541,-0.4960572036903113,1,-0.49325511028192415,-1.7512659982558352,0,-0.12935303577146795,1,0,0,1,0.8213918370817433,1.2282044867227526,-0.6052315553367766,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03136674423429372,0.020925106738953654,1,-0.8228302160912931,-0.45081000205104355,-0.6908432167296229,0,0,0,0,-0.94710618849287,0,0,0
3178,-1.125075321624874,1,-0.10053047202067798,-1.4562901099780325,0,-0.07160800031384593,1,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46212212614636106,-0.5885023808321848,1,0.40552090878997815,0.218940106764648,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
3778,-0.30251316740275364,1,0.3707390938928174,-0.866338333422427,1,-0.7099356840733374,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1584366674505735,0.020925106738953654,1,-0.33148976613878467,-0.7772837737710524,-0.49500952891680766,0,0,0,0,-1.393862480212911,0,0,0
54,3.181279485773285,1,-2.378333373935906,-1.16131422170023,0,-0.5033366757122081,0,0,0,0,1.5261170757383973,-0.009327447026668153,-2.1248731954835645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4241614438093876,-0.3853598849751387,1,1.879542258647504,-0.30044608181438986,-0.688719779475734,0,0,0,1,-0.500349896772829,1,1,0
2972,0.6652070140350349,1,0.6063738768495651,0.31356521968878376,0,0.3952750503921197,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.46212212614636106,-0.5885023808321848,1,-0.33148976613878467,-0.016391906393168214,-0.5502008415920868,0,0,0,1,-0.05359360505278807,1,0,0
2842,-1.4153913760562105,1,0.44928402154506664,-1.16131422170023,0,-0.036453654122577436,1,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1584366674505735,-0.1822173891180925,0,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
410,0.9071370593944821,1,0.3707390938928174,-0.2763865568668217,0,0.9787611220157141,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.38620076147241417,-0.1822173891180925,1,-0.33148976613878467,-0.05093404185758659,0.5637925041453977,0,0,0,1,0.8399189783872938,1,0,0
3371,-1.125075321624874,1,-0.021985544368428755,-0.5713624451446244,0,-1.3234028187284328,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2343580321245204,-0.1822173891180925,1,-0.08581954116253038,4.6700968313774815,-0.49500952891680766,1,0,0,1,0.8399189783872938,1,0,0
618,0.568434995891256,1,0.5278289491973158,-1.16131422170023,0,0.5770137539833209,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.5000828084833344,-0.791644876689231,1,0.1598506838137239,0.3449379756881483,0.08954709226386845,0,0,0,0,1.2866752701073347,1,0,0
2234,-1.8024794486313258,1,0.05655938328382048,-1.4562901099780325,0,0.11013069672617867,1,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.6519255378312282,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,3.009177953597256,0,0,0,1,0.39316268666725285,1,0,1
290,1.92324324990416,1,0.29219416624056815,-0.5713624451446244,0,1.0438968204121093,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8417289495160954,-0.791644876689231,1,1.879542258647504,0.7788381745770365,1.662333087771874,0,0,0,1,0.39316268666725285,1,1,0
1605,0.2781189414599195,1,0.44928402154506664,-1.16131422170023,0,0.11013069672617867,1,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1072881089082406,0.020925106738953654,1,-0.33148976613878467,-0.5773082489159224,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
2496,-0.15735514018708532,1,-0.10053047202067798,0.6085411079665866,0,0.31672973905636365,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,0.020925106738953654,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
2967,-0.9315312853373161,1,0.1351043109360697,-0.866338333422427,0,0.2815753916519134,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.2723187144614938,-0.1822173891180925,1,-0.08581954116253038,-0.24092411045326545,0.5954077084519841,0,0,0,1,0.39316268666725285,1,0,0
454,-1.2218473397686527,1,0.7634637321540636,-1.4562901099780325,0,-0.036453654122577436,1,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.5000828084833344,-0.3853598849751387,1,-0.5771599911150389,0.4468793863001094,-0.8780810063249602,0,0,0,1,0.39316268666725285,1,0,0
1850,0.6652070140350349,1,0.7634637321540636,-0.2763865568668217,0,0.7836128014088658,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5380434908203079,-0.3853598849751387,1,0.8968613587424867,0.047787429336533085,-0.09388267693550159,0,0,0,1,0.39316268666725285,1,0,0
846,-0.6412152309059795,1,0.5278289491973158,1.198492884522192,0,1.2833805666672242,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.7278469025051751,-0.9947873725462771,1,2.1252124836237583,1.2512075365719288,0.08845659437826218,0,0,0,0,-0.500349896772829,1,0,0
857,-0.06058312204330649,1,0.29219416624056815,0.9035169962443892,0,-0.24305268796049762,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22117015591916092,-0.1822173891180925,1,-0.08581954116253038,-0.09755420226359539,0.12058098477394798,0,0,0,0,-0.05359360505278807,1,0,0
2876,-0.3992851855465325,1,0.05655938328382048,0.31356521968878376,1,0.1813444280954424,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0065939381026797255,-0.1822173891180925,1,-0.5771599911150389,-0.8470246493082471,-0.48046600493842767,0,0,0,0,-1.393862480212911,0,0,0
1778,0.036188896100472365,1,0.7634637321540636,-1.4562901099780325,0,-0.15015330801006044,1,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,-0.2343580321245204,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.8942401630549597,0,0,0,0,-0.500349896772829,1,0,0
1887,0.5200489868193666,1,-0.7288898932386718,-1.7512659982558352,0,0.34961443495610206,0,0,0,1,0.8213918370817433,1.2282044867227526,-0.6052315553367766,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7146590262998157,0.020925106738953654,1,-0.08581954116253038,-0.012026344104746872,-0.7394607767536778,0,0,0,1,-0.500349896772829,1,0,0
417,-0.350899176474643,1,-0.1790753996729272,-0.866338333422427,0,-0.4247913740818967,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.22117015591916092,0.6303525943100922,1,-0.8228302160912931,-0.45081000205104355,1.3168113672544801,0,0,0,0,-0.05359360505278807,1,0,0
1978,-0.9315312853373161,0,0.3707390938928174,-1.16131422170023,0,0.3805048585548362,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.5771599911150389,-0.814732117603709,2.5700754309812543,0,0,0,1,0.8399189783872938,1,0,0
525,-0.5928292218340901,1,0.920553587458562,0.018589331410981062,0,0.46331409415125124,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44893424994100156,0.8334950901671383,1,-0.08581954116253038,-0.24165437569953227,0.6077190144246698,0,0,0,0,0.39316268666725285,1,0,0
1206,-0.9315312853373161,1,0.6063738768495651,0.9035169962443892,0,0.11013069672617867,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6519255378312282,-0.5885023808321848,1,-0.5771599911150389,-0.32351006916620145,0.1691029599554502,0,0,0,0,-0.05359360505278807,1,0,0
2611,-0.01219711297141706,1,0.6063738768495651,-1.4562901099780325,0,-0.10936867383175446,1,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.5885023808321848,1,-0.33148976613878467,-0.7043237344931302,-0.8372499385327554,0,0,0,0,-0.500349896772829,1,0,0
1048,-0.6412152309059795,1,-1.3572493144566657,-0.5713624451446244,0,0.511878056420711,0,0,0,0,0.8213918370817433,-1.2468593807760893,-1.3650523754101704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.18320947358218748,0.2240676025959998,1,-0.33148976613878467,-0.623990375036639,0.10295011864201088,0,0,0,0,-0.500349896772829,1,0,0
1072,-0.2541271583308642,0,0.3707390938928174,0.31356521968878376,0,0.1813444280954424,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.08581954116253038,-0.545325490431958,-0.42609232442750056,0,0,0,0,-0.94710618849287,0,0,0
1685,0.32650495053180895,1,-0.2576203273251764,0.018589331410981062,0,0.7484584532765037,0,1,0,0,-0.5880586402315634,-1.2468593807760893,-0.6052315553367766,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6139648554942548,-0.3853598849751387,1,0.8968613587424867,0.6063318632380501,0.8756813483580761,0,0,0,1,0.39316268666725285,1,0,0
3751,-1.3186193579124315,1,-0.1790753996729272,0.6085411079665866,0,-0.8565200009530416,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14524879124521403,0.020925106738953654,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
3468,-0.5928292218340901,0,0.3707390938928174,1.4934687727999947,0,-0.9294349997581892,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,0,0
234,0.32650495053180895,1,0.44928402154506664,1.4934687727999947,0,0.3652937009398107,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7526197086367891,0.42721009845304597,1,3.844904058457538,0.06090986169002608,-0.3328130250606068,0,0,0,1,1.7334315618273757,1,0,0
2775,-0.15735514018708532,0,0.05655938328382048,0.6085411079665866,0,0.1813444280954424,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.33148976613878467,-0.32603993400473974,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,0,0
1570,0.9555230684663715,1,0.6063738768495651,0.9035169962443892,0,0.5770137539833209,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.12047598511360005,-0.1822173891180925,1,3.844904058457538,0.1278865142985657,0.4664253530192943,0,0,0,1,0.39316268666725285,1,0,0
3613,-0.5444432127622008,1,0.1351043109360697,-0.866338333422427,0,0.11013069672617867,1,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09426584966955,0.8334950901671383,1,-0.5771599911150389,0.48455134581785964,0.7549297652488438,0,0,0,1,-0.94710618849287,0,0,0
2093,0.32650495053180895,1,0.8420086598063128,-0.5713624451446244,0,-0.46255204480015766,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3482400791354407,0.020925106738953654,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
2352,0.0845749051723618,1,-1.749973952717912,0.6085411079665866,0,0.3952750503921197,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-1.3650523754101704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38620076147241417,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
2771,-0.5444432127622008,1,0.7634637321540636,0.6085411079665866,0,-0.19448872916514556,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14524879124521403,0.020925106738953654,1,-0.8228302160912931,-0.45081000205104355,-0.764384438260333,0,0,0,0,-0.500349896772829,1,0,0
98,0.4232769686755878,1,0.7634637321540636,0.6085411079665866,0,0.31672973905636365,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.22117015591916092,0.2240676025959998,1,-0.5771599911150389,-0.807806287538262,-0.5072216567597997,0,0,0,0,0.39316268666725285,1,0,0
735,0.18134692331614063,1,0.6849188045018143,-1.4562901099780325,0,0.31672973905636365,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6898862201682017,-0.5885023808321848,1,0.40552090878997815,-0.041339345614782155,0.8981321129903692,0,0,0,0,1.7334315618273757,1,0,0
1351,0.37489095960369834,1,-0.6503449655864226,-1.16131422170023,0,-0.5033366757122081,0,0,0,0,1.5261170757383973,-0.009327447026668153,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1584366674505735,-0.1822173891180925,1,0.6511911337662325,1.616489942900871,-0.32253787459214195,0,0,0,0,-0.05359360505278807,1,0,0
162,0.2781189414599195,1,-1.6714290250656627,-0.2763865568668217,0,0.05644572865861347,1,1,0,0,0.11666659842509014,-1.4383062371886408,-1.3650523754101704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2081478966804704,1.4429225777382768,1,5.564595633291318,1.7510060715692328,0.7535630065743061,0,0,0,1,-0.500349896772829,1,0,0
2556,-0.6412152309059795,1,-0.4147101826296749,0.31356521968878376,0,0.11013069672617867,1,1,0,0,-1.1039533203043363,-0.7238168421076552,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.85237340102992,4.083775023879877,1,2.862223158552521,-0.3882173743934345,-0.4959810961042262,0,0,0,0,-0.94710618849287,0,0,0
3510,3.084507467629506,1,-1.6714290250656627,-0.866338333422427,0,0.3952750503921197,0,0,0,0,1.3372865171545167,-0.7238168421076542,-1.3650523754101704,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.22117015591916092,0.8334950901671383,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,1,0
3905,-0.20574114925897477,0,0.9990985151108113,1.4934687727999947,0,-7.896019528019309,0,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
63,0.8587510503225926,1,-0.5718000379341733,0.6085411079665866,0,0.3652937009398107,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,0.020925106738953654,1,1.3882018086949952,0.7045376622149133,0.6539626590215836,0,0,0,1,-0.05359360505278807,1,0,0
573,-1.3186193579124315,1,0.29219416624056815,1.198492884522192,0,0.05644572865861347,1,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2723187144614938,-0.3853598849751387,1,-0.33148976613878467,0.5349441816043826,0.6217514350958185,0,0,0,1,-0.500349896772829,1,0,0
275,0.7619790321788138,1,0.6063738768495651,1.4934687727999947,0,1.200571329272447,0,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.6139648554942548,-0.5885023808321848,1,-0.5771599911150389,1.3597474461966226,-0.8709815667901923,0,0,0,1,1.2866752701073347,1,0,0
2746,1.0522950866101504,1,0.44928402154506664,0.9035169962443892,0,0.2258644322967932,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46212212614636106,-0.791644876689231,1,2.3708827086000124,-0.046913483665426935,-0.5110747287688783,0,0,0,0,-0.05359360505278807,1,1,0
2177,0.7135930231069243,1,-0.1790753996729272,1.4934687727999947,0,0.7836128014088658,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.46212212614636106,-0.5885023808321848,1,0.8968613587424867,1.2589145019031904,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
2735,0.7135930231069243,1,-1.749973952717912,0.6085411079665866,0,-0.5033366757122081,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-1.3650523754101704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5628162969519219,0.2240676025959998,1,0.1598506838137239,-0.45400903404670345,-0.2029297062835056,0,0,0,1,-0.500349896772829,1,0,0
1097,-0.7379872490497584,1,0.6063738768495651,0.6085411079665866,0,-1.0662751044276513,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9044624379846828,1.0366375860241843,1,-0.5771599911150389,-0.745859289856522,0.6014845700655981,0,0,0,0,0.39316268666725285,1,0,0
105,-0.5444432127622008,1,0.8420086598063128,-0.2763865568668217,0,0.7903617205723523,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.9935716788639892,-0.791644876689231,1,-0.5771599911150389,3.347398414478472,0.4362485884343891,1,0,0,1,-0.500349896772829,1,0,0
2703,-0.8831452762654267,0,0.9990985151108113,-0.5713624451446244,0,-0.5962360471703814,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.5771599911150389,0.6428922515220526,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
2348,-0.8347592671935373,1,0.29219416624056815,1.4934687727999947,0,-0.036453654122577436,1,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7894742955946645,3.068062544594646,1,-0.8228302160912931,-0.45081000205104355,-0.27427958942901637,0,0,0,0,1.2866752701073347,1,0,0
3871,-1.0766893125529844,1,0.6849188045018143,-0.2763865568668217,0,-0.036453654122577436,1,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3102793967984673,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
1268,-0.8347592671935373,1,0.920553587458562,-1.7512659982558352,0,0.7106977775188796,0,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.9424231203216563,1.0366375860241843,1,-0.8228302160912931,-0.45081000205104355,-0.20932994354376527,0,0,0,0,0.39316268666725285,1,0,0
2871,-0.44767119461842186,1,-0.33616525497742566,-0.2763865568668217,0,-0.24305268796049762,1,1,0,0,0.11666659842509014,-1.4383062371886408,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09426584966955,0.2240676025959998,1,-0.5771599911150389,-0.45081000205104355,-0.22338498334177442,0,0,0,1,-0.94710618849287,0,0,0
3275,-0.7863732581216478,1,0.1351043109360697,0.31356521968878376,0,-0.24305268796049762,1,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2723187144614938,0.020925106738953654,1,-0.5771599911150389,-0.8321796171228273,-0.9270631849239769,0,0,0,0,-0.05359360505278807,1,0,0
2971,2.116787286191718,1,-2.6925130845449026,0.6085411079665866,0,-0.24305268796049762,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-2.884694015556958,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2723187144614938,-0.1822173891180925,1,-0.5771599911150389,-0.7393032382015317,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,1,0
3571,-0.15735514018708532,1,0.44928402154506664,-1.16131422170023,0,0.1813444280954424,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7526197086367891,0.8334950901671383,0,-0.33148976613878467,-0.4569925949669661,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,0,0
1318,-0.8347592671935373,1,0.9990985151108113,-1.7512659982558352,0,0.31672973905636365,0,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22117015591916092,0.42721009845304597,1,0.8968613587424867,0.3057544708395099,-0.522205953290287,0,0,0,0,1.7334315618273757,1,0,0
