,log_revenue
3839,17.761970013037892
437,18.83357961968312
1431,17.604160344235286
3797,17.761970013037892
318,19.311190348218577
2561,17.761970013037892
2084,17.39244134211186
296,16.6183302472689
3707,17.761970013037892
1862,15.08030203586562
615,18.947346377736228
2440,18.601102438817687
1805,17.761970013037892
2208,18.59579123841905
2367,17.761970013037892
2364,17.444238016056605
3225,17.5139110428745
2296,18.261685024185237
3416,17.182806422433504
2426,18.839536476134583
1657,17.492183666837207
2279,15.320903311501644
766,18.732723217720903
3564,17.008566828481705
3879,17.761970013037892
3750,16.372954202519335
988,19.17926793137699
2774,2.833213344056216
1046,19.02758681261053
2638,16.68172195743102
2325,17.293423518540404
2218,16.629211592578002
577,18.27189405881519
1961,18.352135829260643
314,17.157049049257896
3692,13.67547347774217
2050,16.035417164336046
85,19.013725787096668
1471,16.287856568840738
2636,17.801258187792065
3813,11.85415067401548
141,20.560746908625102
1394,18.11481065441951
553,18.31301204426393
78,20.526896330538627
831,19.02509792426267
2343,16.08763654656639
1637,16.77676193964366
2555,14.954613266187735
3475,17.761970013037892
223,20.263995694777233
3105,17.761970013037892
2091,17.761970013037892
582,18.420680753952364
1798,15.197796395678468
2468,15.396007285392034
1299,15.798934744850484
3774,15.687312888712007
1419,15.260776174843908
1939,16.077273760604726
2217,17.053133315824564
51,19.758597983464
1234,18.32289057852424
3467,13.788679811193267
1011,18.391650278216503
982,18.806490029188055
3486,11.732020833437868
3744,5.318119993844216
588,19.383589499749352
2862,15.894952224644102
1260,17.083177347001588
3127,15.679843215024052
1339,17.305974865396756
2999,17.761970013037892
381,19.259708436293465
3375,13.677718673749569
965,17.776353098559092
365,20.364433350041985
2393,15.258929776805555
329,18.36938746009113
892,18.934830269431377
441,19.279031098450407
247,18.960676750845643
476,18.603606934585105
3063,17.034386422832473
594,19.522138394070804
687,19.12196965052828
388,19.886278943695427
3535,13.390284481692175
3746,12.898249355335674
3238,17.761970013037892
3610,17.761970013037892
755,18.903669753279715
2675,15.986036431298068
546,18.974364750751363
1119,18.564824619446146
3520,17.761970013037892
2814,17.233237274364523
1544,17.74993279697887
1929,17.568875664630763
420,18.38049249648868
2542,15.495380652247706
1115,18.017032619129843
1876,18.88575015745272
3214,16.00022881179052
2700,17.761970013037892
3399,17.761970013037892
3697,14.899347899345166
1883,16.42198381739754
1920,16.28412859905434
2913,17.761970013037892
947,18.324289803336413
3189,17.761970013037892
205,19.054298782126615
2089,16.16653508696315
572,19.01849348491372
3094,16.173663650760066
40,19.923260617778432
2059,17.434816784717363
3298,14.979286484843556
513,19.248089524220735
1388,17.84063583021155
2523,10.702412661625024
900,19.672813639707872
2680,17.270900026784847
3454,17.761970013037892
31,20.587744116361193
683,19.52005302708484
3210,17.761970013037892
2242,17.761970013037892
3150,17.761970013037892
3596,17.761970013037892
547,17.334638164449956
3421,16.10314555307438
3450,16.15731646026544
3706,17.761970013037892
2572,16.270151710026955
1054,17.358224226297313
2408,17.25449929840595
811,18.549204389967976
3577,3.258096538021482
3084,15.87355122583212
20,20.83560204777065
2888,15.92210704405938
770,17.94387228628956
864,18.353745614575473
394,19.998908158506367
2210,14.9000168228362
3614,15.293982242067818
2928,14.03381200519091
24,20.64669511270673
768,19.204931628580656
957,17.01829086211791
1684,18.221918708062333
1814,18.11898415194294
3805,17.761970013037892
647,19.52262082603541
3135,14.702105502214817
1270,19.50064220215159
198,20.038186463928767
3490,11.894118372102673
975,19.4722513434773
1557,16.97590949548232
2877,18.764605002302105
2206,17.598955733023608
2586,16.107884999224613
939,18.870707023138788
1043,17.979888019545687
1575,18.302806951677724
2231,17.034386422832473
1215,15.940294183152911
2391,17.38310091862791
758,19.391859376668226
1620,19.061657182121937
3809,17.761970013037892
2695,12.83399840516289
2544,17.45762594523667
1305,18.8261458587272
19,17.1598366610298
1806,16.803185105058997
3528,17.761970013037892
79,20.78685998699344
1134,18.13600340609419
1360,19.06494596788008
2404,18.420881653768635
3407,17.761970013037892
843,19.173913737668016
3671,14.877212981412168
802,19.170412202178735
1116,17.32953578524846
3408,17.761970013037892
1730,19.078200752050503
3586,17.761970013037892
950,19.17209683735327
485,18.96874233564416
466,18.692107900680593
1760,18.177110404093863
2298,15.823507922589677
320,20.48327622672714
3283,15.501909696719672
3463,16.678806267921093
3874,17.761970013037892
3078,13.34061819832552
3235,16.41091100056984
253,19.41391073894773
2897,17.86883320985095
1697,18.603002309079653
1790,17.6017677802206
139,20.25170383727199
2459,17.761970013037892
110,18.45232566969526
955,18.99312499135126
2207,13.785893264012122
2584,15.625437494813886
2309,16.204626220712008
1971,16.15053844583214
2692,17.761970013037892
3413,17.761970013037892
1881,17.761970013037892
2857,16.479820204133592
1436,18.448825265016193
3529,16.868122284229955
3515,17.761970013037892
351,19.307291206128102
3851,17.761970013037892
1723,19.0687568006314
1200,14.63119080821866
3435,17.761970013037892
3790,17.761970013037892
1144,18.369600205877955
3767,17.761970013037892
3098,17.761970013037892
2105,18.19815906173748
3412,17.761970013037892
2792,17.761970013037892
2274,14.912725871316583
3081,18.139790541114458
2289,15.09821949368767
412,19.72571301467036
1445,18.75830797759336
3254,17.43101410267039
3024,17.072319960289587
3868,17.761970013037892
2064,18.20231688916784
416,19.71842163148081
2592,17.73481455254271
1312,17.54387234965868
3406,17.761970013037892
2282,17.64942068074148
1659,19.55044500522134
3322,13.61698644583162
2248,18.4381128284367
173,19.354638439902896
2693,14.847931404617905
2257,13.367099325969544
2007,15.894952224644102
224,19.052661434349236
2401,15.693169091346896
2841,16.620049698406184
3542,14.32665193187594
2671,17.0480920693441
2362,16.48273883399067
1604,18.263396044879872
2557,18.372660350933085
1466,17.247097820374762
1512,18.2820546812216
3538,17.761970013037892
3539,14.77545677024336
1190,18.12708945978202
127,19.23971390468595
654,16.163308089359315
1983,17.6675497949356
1105,17.734783042305587
1593,16.181261605557264
1722,17.30354706844886
2278,18.5159909328476
2152,18.51474180757216
2812,17.90095355185615
2038,17.416728578392956
1796,18.26499030597238
2286,11.49290641425619
2664,17.761970013037892
3073,17.160137623411405
3624,14.866689112096186
2614,16.769377063289042
3383,17.761970013037892
1991,18.63825024507294
1940,17.554705345918194
2264,17.636215522387506
3401,17.761970013037892
1836,17.91530691544067
3418,14.25309171357271
212,20.521112037673753
3132,16.837358577315488
1536,14.390401090731311
187,19.94534380777439
230,19.86757199003344
2323,17.761970013037892
2228,17.341871111992198
1435,17.216707972959764
1792,17.89055518551908
2565,17.553180200057167
1787,19.401742741127062
790,20.15012024966736
2476,18.824182946821935
2409,19.401210455856138
3327,15.063786905181397
480,17.553180200057167
1034,19.240037657834797
1142,18.48964134825207
91,19.47209161123061
1834,17.46622960260426
931,18.45595398376691
2047,18.061450180054187
1286,17.338605757203467
1375,18.502628515838193
2107,18.561325974374626
1545,18.55748863174935
3737,13.047641986378483
3166,17.411472235693267
1587,16.811242881518265
302,19.69708469770741
337,19.692526366339536
2974,12.932303960437933
2349,17.00140535906508
911,17.45969139858765
2562,15.67497851866072
1117,18.54306907892032
2881,14.235050811502555
784,18.724925103876902
3241,17.356618015956748
1456,18.32030699589704
968,20.019000123951457
102,18.381824565948072
1416,17.7686580593545
3137,15.954857757185309
3056,16.134608854419294
1076,16.759949589762293
2087,17.998095946648732
827,17.92936265492742
3140,15.821453826201733
2667,17.154832571369333
1736,17.674858915375093
1875,17.030487753041818
3853,12.706996407268363
836,18.261759745894384
2465,17.761970013037892
818,17.789223048628738
222,20.326968020027547
1767,17.532947293547736
890,17.74872361992025
607,17.496185522107584
980,18.993033279760272
1855,17.846178005709312
1491,17.596241262130825
3234,14.467417948406204
3545,17.761970013037892
3655,14.172695371897207
436,19.273863210318897
2412,17.761970013037892
592,18.494584876760833
1301,17.02609248333909
2566,17.970978613624098
2044,18.303284218591255
574,18.882363481649868
3549,15.685835028210365
117,20.111343601557156
1481,18.79840749640015
2419,15.05476671883366
557,20.071588426974493
1261,18.17617478251297
3185,16.44272163989704
3703,15.764015907999063
661,19.40443253842639
761,19.041546039430862
1821,18.050423925365973
3819,17.761970013037892
1440,18.468591921926592
2039,18.75715298771643
2766,15.898181006110418
905,18.997668027104037
1008,17.750246696153447
2111,15.517217667461711
3640,17.761970013037892
923,19.392285914366305
2593,14.71397616200072
702,18.73950964105098
570,19.31952475097158
2215,17.150723324509897
2175,17.761970013037892
2141,17.4343817860075
1164,17.81737620523311
241,19.55612926091723
645,17.514932890112895
3832,15.999391616312542
3877,12.99354088050754
1581,18.97433272080923
912,18.891175421364213
341,18.901700818717337
1498,17.952541727235708
3431,16.742001429150072
2083,16.87788984696857
1096,18.144956346026664
2299,18.53274402182613
746,18.674589103970472
12,19.95435444819997
3736,17.761970013037892
807,17.575105711976995
913,18.58416035934364
2530,17.761970013037892
2738,16.150024651767428
2819,16.331783679381708
1756,18.81191537068431
10,18.42918204527112
2373,17.35894267719439
815,18.777936226346036
2674,17.37106376983748
2973,16.842129538112207
763,18.913668637147634
2583,17.818191830719616
1751,16.557641619109905
3639,15.56962942500593
2910,17.761970013037892
789,17.054366014070375
3215,15.698828176926924
1316,19.100281727675338
2920,16.801192546169812
439,18.51097141982577
48,19.94515018034389
295,20.59229662541647
1472,19.193629321534313
3290,17.761970013037892
1583,17.32324597173956
695,19.31301633693556
3086,17.761970013037892
1032,17.761970013037892
3768,15.76142084987672
1613,17.511448095105113
1386,18.734657325760327
879,19.66577381095219
1362,17.668341704680554
1161,18.139722336916783
2640,13.2592272112735
2631,14.680549257757471
1825,18.380961942773837
2446,17.707385650492025
229,20.227530856167757
2786,16.66626850323146
1734,17.771039447456843
3378,13.361533022114346
1691,16.846152051991837
1006,18.60368408494531
2355,16.066253785080306
3130,17.761970013037892
2588,16.02798919825047
1615,17.457295941228956
858,19.36340898860736
281,19.341647756960775
325,19.67795753267319
3689,14.507561137477014
3432,13.47624743042756
506,19.953237614210337
3514,17.826196697575636
3621,14.305218770484345
1951,18.358228226927913
1266,19.057340172787065
2617,16.531306351037035
791,19.70540360756584
668,17.357448649229443
1752,19.269786486278605
1888,18.58905855364331
3092,10.747121566370009
3051,17.761970013037892
374,19.88781099962835
358,19.630102607154413
672,19.659464757689904
1257,17.718573602560923
161,20.21084888268541
3635,13.965666125088646
277,19.480206399544723
1139,17.453096744006448
1676,17.035901154985634
2340,17.84956638257952
235,18.620569490135487
1452,17.128315318248724
1906,17.912541375636046
792,17.65433953654035
3280,17.761970013037892
2291,15.584971076672408
943,18.34717598060086
1451,18.90827664278587
636,16.83185709013693
765,19.725970454254732
2330,17.296240086216603
1474,16.503949509456426
1899,18.74463975137178
3896,17.761970013037892
2986,17.761970013037892
1245,18.673533346414363
3134,16.670837985024534
3242,16.74155057265983
1873,18.870767046074143
1233,18.623538506946904
3662,15.287524023949732
1430,17.612070679102047
1695,18.82794521889528
1020,18.324341183517543
1566,17.833402439813014
1357,15.588334883523403
2621,17.761970013037892
2119,16.82493925580547
1168,17.396977781981928
1959,18.584146483583933
211,20.491220980047075
1343,18.819608872490072
7,20.466214652041472
0,20.531539511633092
3810,14.647329521674292
398,19.04002077403029
2950,16.540090126591462
1726,17.87524119414266
3267,13.656365929105448
3857,17.761970013037892
2799,16.18274922797671
512,17.682565276536792
1648,18.51145614809536
1672,18.036579484975572
1795,18.857320946103965
516,15.43072157392153
3003,16.97521913852535
724,18.084386005577407
2985,16.833751451175235
3364,17.229953199271186
3061,14.862528805270609
1227,18.16885334126544
3907,17.761970013037892
616,18.440483381052463
2379,18.048397318976686
99,20.1242796597768
953,19.519744157515003
2042,18.83963041201018
1281,19.02116424513435
324,20.13231338683012
2517,16.9033852264587
471,19.14030790466284
2003,15.78641209030456
