,popularity,runtime,vote_average,vote_count,has_tagline,release_year,release_month,is_indie,log_budget,is_mid_budget,is_summer,is_holiday,is_dump_month,month_sin,month_cos,decade,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_Thriller,genre_War,genre_Western,is_franchise_genre,is_drama_only,has_superhero,has_sequel,has_imax,has_3d,has_franchise,has_dystopia,has_novel_adaptation,has_independent,tagline_length,tagline_word_count,is_english,director_film_count,director_median_revenue,actor1_median_revenue,is_top_director,is_top_actor,is_unknown_director,is_major_studio,studio_count,is_co_production,is_long_film,is_short_film,vote_reliability,log_vote_count
3032,-0.512537401520845,1.6329271954728235,-0.13847187580409484,-0.5547295028559966,1,-0.33616525497742566,-1.16131422170023,0,0.7106977775188796,0,0,0,0,1.5261170757383973,-0.009327447026668153,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,0.42721009845304597,1,0.1598506838137239,0.04159859514380398,-0.027646444614251597,0,0,0,1,-0.500349896772829,1,1,0,0,-0.7246208051168284
2755,-0.5080469439847092,-0.01219711297141706,0.5819374409684207,-0.5200006421999018,1,0.05655938328382048,0.9035169962443892,0,0.34961443495610206,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.19639734978754694,-0.3853598849751387,1,-0.5771599911150389,-0.6984149727008423,-0.677583652685148,0,0,0,0,-0.500349896772829,1,0,0,1,-0.4760731063227343
3393,-0.6284904376013355,0.4232769686755878,0.5819374409684207,-0.5894583635120916,0,-4.341956565242136,1.198492884522192,0,-1.0631189668528678,0,0,1,0,-0.5880586402315643,1.2282044867227522,-4.404335655703746,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.33148976613878467,-0.7825557885097758,-0.7015207833800735,0,0,0,1,-0.94710618849287,0,0,0,0,-1.1467565162589046
1320,-0.591623625742903,0.568434995891256,-0.24138749248588237,-0.1409388226982703,1,0.3707390938928174,-1.4562901099780325,0,0.5770137539833209,0,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000828084833344,-0.5885023808321848,1,-0.5771599911150389,-0.6074849971617661,-0.49500952891680766,0,0,0,0,1.7334315618273757,1,0,0,1,0.46927232873117086
57,2.787878949595835,-0.9799172944092056,0.06735935755948116,3.719137093630234,1,0.920553587458562,0.018589331410981062,0,0.46331409415125124,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.9144100848100111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9673615434199392,1.8492075694523693,1,0.1598506838137239,-0.002404533662012431,-0.587250824824606,0,0,0,1,0.8399189783872938,1,0,0,1,1.8262554626327265
182,2.802115814605278,1.4393831591852657,-0.34430310916766993,2.0181618334104376,1,0.3707390938928174,-0.5713624451446244,0,1.4131299318556265,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.7278469025051751,-0.791644876689231,1,1.3882018086949952,1.623289904734777,2.660338973729094,0,1,0,1,-0.05359360505278807,1,1,0,1,1.5190184675233447
3301,-0.6438399658423779,1.7296992136166023,0.7877686743319967,-0.5805914203658545,0,-0.2576203273251764,1.4934687727999947,0,-6.7956846600843335,0,0,1,0,0.11666659842508961,1.4196513431353042,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.33148976613878467,-0.15538308472486057,-0.49500952891680766,0,0,0,1,-0.500349896772829,1,1,0,0,-1.0087746944531906
1603,0.05817341186542714,-0.350899176474643,-0.9617968092583978,-0.25620908359935124,1,0.6849188045018143,0.018589331410981062,0,0.8164974979455211,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.9144100848100111,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5760041731572814,-0.5885023808321848,1,0.6511911337662325,0.21912171649972267,0.09634729209629468,0,0,0,1,1.7334315618273757,1,0,0,1,0.3010618826558297
3118,-0.5494688647727514,-0.9315312853373161,-0.5501343425312459,-0.5635964460022337,1,0.920553587458562,0.31356521968878376,0,0.05644572865861347,1,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7658075848421486,-0.791644876689231,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0,0,-0.8081211005069688
2905,-0.5804641857212268,0.8587510503225926,0.7877686743319967,-0.539951264278935,1,-0.4147101826296749,-1.16131422170023,0,0.11013069672617867,1,0,0,0,1.5261170757383973,-0.009327447026668153,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7395974493980986,1.4429225777382768,1,-0.8228302160912931,-0.45081000205104355,-0.11480180602763042,0,0,0,0,-0.500349896772829,1,0,0,1,-0.6064809374003733
681,0.1732397691666389,-0.15735514018708532,1.09651552437736,0.38664429450283083,1,0.920553587458562,0.31356521968878376,0,-0.19448872916514556,1,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8796896318530689,-0.791644876689231,1,-0.8228302160912931,-0.45081000205104355,-0.10651622492483435,0,0,0,1,-0.500349896772829,1,0,0,1,0.9251236396810539
3824,-0.779731783985312,-1.4637773851280997,-2.5055310594852163,-0.6197537525950679,1,-1.6714290250656627,1.4934687727999947,0,-0.24305268796049762,1,0,1,0,0.11666659842508961,1.4196513431353042,-1.3650523754101704,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33505220293008126,0.2240676025959998,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,1,-0.94710618849287,0,0,1,0,-2.337268807829644
542,0.6134496768520432,-0.1089691311151959,-0.03555625912230638,0.5950174584394002,1,1.0776434427630606,-0.2763865568668217,0,0.5770137539833209,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6387376616258688,0.8334950901671383,1,-0.33148976613878467,0.839864477619007,0.3751290637522186,0,0,0,1,0.39316268666725285,1,0,0,1,1.0409418223348976
461,1.0007634563372807,1.1490671047539291,1.09651552437736,0.7908291195854672,1,0.9990985151108113,1.198492884522192,0,0.42358988674739434,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2343580321245204,0.020925106738953654,1,-0.5771599911150389,-0.7162416735074487,-0.7957170827979623,0,0,0,1,0.39316268666725285,1,1,0,1,1.1329891565119523
1137,-0.17837947531431914,2.2135593043354964,1.3023467577409362,-0.03601332880113254,1,-0.4147101826296749,0.6085411079665866,0,-0.036453654122577436,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3599906260283643,1.646065073595323,1,0.40552090878997815,-0.5693368595045348,0.6773411749649052,0,0,0,1,-0.05359360505278807,1,1,0,1,0.5906055067717974
1714,-0.5309277842644571,-0.5928292218340901,1.1994311410591487,-0.29684923968627075,1,0.6849188045018143,-1.16131422170023,0,0.1813444280954424,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09426584966955,1.0366375860241843,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,0.8399189783872938,1,0,0,1,0.22884949459550397
611,0.5214796333781411,2.3103313224792754,1.1994311410591487,0.48565849296914393,1,0.3707390938928174,1.198492884522192,0,0.9301971590514316,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14524879124521403,0.2240676025959998,1,2.862223158552521,0.6546095527686288,0.043777247469333876,0,0,0,1,0.8399189783872938,1,1,0,1,0.9828671697710688
1280,-0.22709307195149994,-0.7863732581216478,1.3023467577409362,-0.12468276026350247,1,-0.33616525497742566,0.6085411079665866,0,-0.29673765319730727,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3482400791354407,-0.791644876689231,1,0.6511911337662325,-0.3405762189303774,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0,1,0.4897003114439964
334,2.152680376998542,1.0039090775382609,-0.6530499592130343,1.1758022345179233,1,0.5278289491973158,-1.16131422170023,0,0.5770137539833209,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5000828084833344,-0.5885023808321848,1,0.1598506838137239,0.575414256732949,2.455163332039495,0,0,0,0,0.8399189783872938,1,0,0,1,1.2817207894053024
1663,0.2440281938337123,0.4716629777474772,-0.24138749248588237,-0.2798542653226499,1,0.920553587458562,1.4934687727999947,0,0.7106977775188796,0,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.3853598849751387,1,-0.33148976613878467,0.020072789485112215,-0.7631497751894366,0,0,0,1,0.8399189783872938,1,0,0,1,0.2600793007783669
2788,-0.6202184799453297,-0.6412152309059795,-0.03555625912230638,-0.5236952018441672,1,0.21364923858831894,-0.5713624451446244,0,-0.24305268796049762,1,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.18320947358218748,0.42721009845304597,1,-0.5771599911150389,-0.8464806558040845,0.6055252005436805,0,0,0,0,-0.94710618849287,0,0,0,1,-0.49823872364671573
3803,-0.7746723382113737,-0.44767119461842186,-1.579290509349125,-0.6190148406662149,0,0.6063738768495651,1.4934687727999947,1,-0.0939270098242259,1,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.5771599911150389,-0.43663267338733763,-0.8705774369319276,0,0,0,0,-1.393862480212911,0,0,0,0,-2.2546990686905484
2486,-0.48640760326323784,0.22973293238803008,0.3761062076048447,-0.47418810261101063,1,0.29219416624056815,1.4934687727999947,0,-6.056127023258903,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7526197086367891,0.2240676025959998,0,-0.08581954116253038,-0.11437004720203642,0.07036799404319599,0,0,0,0,-0.94710618849287,0,0,0,1,-0.25204763448755
703,0.35231719437990017,0.036188896100472365,1.1994311410591487,0.3533932577044421,1,0.29219416624056815,-1.4562901099780325,0,0.26304477004521326,0,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03136674423429372,-0.1822173891180925,1,-0.33148976613878467,-0.6681352022867332,-0.26837912768308736,0,0,0,0,1.2866752701073347,1,0,0,1,0.9044563219178318
3543,-0.7165423080961483,-0.44767119461842186,-1.7851217427127009,-0.6012809543737409,1,-1.5143391697611641,-0.866338333422427,0,-0.4247913740818967,0,0,0,0,1.3372865171545167,-0.7238168421076542,-1.3650523754101704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.08251530277662661,0.020925106738953654,1,0.40552090878997815,0.04279261268974185,2.0626595857933694,0,0,0,0,-0.500349896772829,1,0,0,0,-1.3974776953649792
2863,-0.4133199959234898,-1.028303303481095,-0.9617968092583978,-0.5325621449904042,1,0.6063738768495651,0.6085411079665866,0,0.11013069672617867,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.8295276548706934,0,0,0,0,-0.05359360505278807,1,0,0,1,-0.5549215432850512
1679,-0.33798112692951027,0.036188896100472365,-0.4472187258494584,-0.28576556075347453,1,0.21364923858831894,0.6085411079665866,0,0.5770137539833209,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.5380434908203079,-0.5885023808321848,1,-0.08581954116253038,-0.5849387402625876,-0.21836375155732035,0,0,0,0,-0.05359360505278807,1,0,0,1,0.24939472372459887
2020,-0.2395249533960543,0.568434995891256,-1.3734592759855488,-0.37960737571781605,1,0.21364923858831894,0.018589331410981062,0,1.0831112376545433,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.15458926473661724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.9556109965270158,-0.791644876689231,1,1.142531583718741,0.38345482067594094,-0.5746742337217401,0,0,0,0,0.8399189783872938,1,0,0,1,0.04910027281859967
662,0.6798874576746877,-0.44767119461842186,-0.24138749248588237,0.41102838815498255,1,0.8420086598063128,-1.7512659982558352,0,-0.036453654122577436,1,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4241614438093876,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,-0.34486995117003344,0,0,0,1,-0.05359360505278807,1,0,0,1,0.9398523756363126
2840,-0.641825012961118,1.1974531138258186,0.9935999076955726,-0.5288675853461388,1,0.6063738768495651,0.9035169962443892,0,0.31672973905636365,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7016367670611252,2.0523500653094153,1,-0.8228302160912931,-0.45081000205104355,-0.4876140398661836,0,0,0,0,-0.94710618849287,0,1,0,1,-0.5306692383381397
498,0.744308357580288,0.32650495053180895,0.5819374409684207,0.6932927449768602,1,-0.6503449655864226,-0.2763865568668217,0,0.31672973905636365,0,1,0,0,0.11666659842509014,-1.4383062371886408,-0.6052315553367766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5380434908203079,-0.3853598849751387,1,0.1598506838137239,0.9001883171499718,0.7744775485333844,0,0,0,1,-0.94710618849287,0,0,0,1,1.0888499940019405
1307,0.030613228737393007,0.9555230684663715,-0.13847187580409484,-0.13576643919629872,1,-0.8074348208909211,1.198492884522192,0,0.2238303540105665,0,0,1,0,-0.5880586402315643,1.2282044867227522,-0.6052315553367766,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.587754720050205,1.8492075694523693,1,-0.5771599911150389,-0.45081000205104355,-0.7322641843502323,0,0,0,1,-0.05359360505278807,1,0,0,1,0.47584563525504725
1273,0.04892449981914966,-0.8347592671935373,-0.24138749248588237,-0.12172711254809016,1,0.8420086598063128,0.9035169962443892,0,-0.036453654122577436,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25913083825613437,0.020925106738953654,1,-0.08581954116253038,-0.19585220598021916,-0.14920019952608196,0,0,0,1,-0.05359360505278807,1,0,0,1,0.4933430584272932
3001,-0.4721417555223288,-0.44767119461842186,-0.13847187580409484,-0.5510349432117313,1,0.6063738768495651,-0.5713624451446244,0,0.1813444280954424,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2343580321245204,-0.1822173891180925,1,-0.5771599911150389,-0.5079606626397448,-0.6208031954079055,0,0,0,0,-0.05359360505278807,1,0,0,0,-0.6929033650907656
2313,-0.34479583160351546,-0.3992851855465325,-1.1676280426219738,-0.4453705373857404,1,0.7634637321540636,0.6085411079665866,0,-1.2097032412712805,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3730128852670547,0.020925106738953654,1,-0.33148976613878467,-0.6332919634209769,-0.49500952891680766,0,0,0,0,0.8399189783872938,1,0,0,1,-0.14387179983460774
2258,-0.15550146489354472,0.6168210049631455,0.1702749742412696,-0.4335479465240911,0,0.920553587458562,-0.5713624451446244,0,-0.0035689592843700883,1,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.411139184570697,-1.4010723642603695,1,-0.5771599911150389,-0.757560842540584,-0.35214054136886674,0,0,0,0,-0.05359360505278807,1,0,0,1,-0.10444142364966649
2204,-0.34792515807069935,-0.30251316740275364,-1.1676280426219738,-0.4202475318047356,1,0.5278289491973158,1.4934687727999947,0,0.6526390815328114,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2343580321245204,-0.3853598849751387,1,-0.33148976613878467,0.07342508061877076,-0.026046916214282304,0,0,0,1,0.39316268666725285,1,0,0,1,-0.06289452748377065
630,1.1896785597500856,-0.44767119461842186,-0.4472187258494584,0.4568409277438737,1,0.8420086598063128,0.9035169962443892,0,0.31672973905636365,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2723187144614938,-0.1822173891180925,1,-0.33148976613878467,-0.7626760783699446,-0.12191405334523499,0,0,0,0,-0.05359360505278807,1,0,0,1,0.9666101997477534
2159,-0.35635605428949724,-0.5928292218340901,-0.4472187258494584,-0.41138058865849864,1,0.29219416624056815,1.4934687727999947,0,0.8473879221062464,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.48689493227797503,-0.5885023808321848,1,0.1598506838137239,-0.2995420829164951,1.007297468846541,0,0,0,1,-0.500349896772829,1,0,0,1,-0.036670618485053465
288,0.3383167314354828,-0.6412152309059795,-0.03555625912230638,1.3804808388102272,1,0.920553587458562,-0.5713624451446244,0,0.05644572865861347,1,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8417289495160954,-0.791644876689231,1,0.1598506838137239,-0.15950464920749452,0.2641089121130782,0,0,0,1,-0.05359360505278807,1,0,0,1,1.348290230910163
1812,-0.23366518618755922,-0.5928292218340901,0.6848530576502091,-0.3301002764846595,1,0.29219416624056815,-0.5713624451446244,0,-0.5962360471703814,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.0065939381026797255,-0.1822173891180925,1,1.879542258647504,-0.6817968887206366,-0.9202727830381291,0,0,0,0,-0.500349896772829,1,0,0,1,0.1627701863700047
2358,-0.36220042830907,-1.4153913760562105,1.09651552437736,-0.4534985686031243,0,0.05655938328382048,-0.2763865568668217,0,-0.3567523376018482,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,0,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0,1,-0.17251649857416243
123,1.6388013415029898,1.1006810956820396,1.1994311410591487,2.6403256775047335,1,0.8420086598063128,-0.5713624451446244,0,1.2572447890929201,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,-0.8417289495160954,-0.791644876689231,1,-0.08581954116253038,1.8363512345401538,1.044986298671838,0,0,0,1,0.39316268666725285,1,1,0,1,1.6497317883825917
2618,-0.5118066137639254,1.4393831591852657,0.7877686743319967,-0.49931110819201546,1,-0.7288898932386718,0.6085411079665866,0,0.3805048585548362,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.587754720050205,1.8492075694523693,1,3.3535636085050298,0.07843090583956698,-0.010004324113882688,0,0,0,1,-0.94710618849287,0,1,0,1,-0.3647869917879095
3058,-0.693690170671704,-0.8831452762654267,1.1994311410591487,-0.557685150571409,0,-1.0430696038476688,0.6085411079665866,0,-2.35006559228093,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-1.3650523754101704,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,0.1598506838137239,-0.4708014234875504,-0.7216850014223002,0,0,0,1,-0.500349896772829,1,0,0,0,-0.75122079928295
432,0.6839144091888284,0.6168210049631455,1.3023467577409362,0.8573311931822447,1,-2.2997884462836566,1.4934687727999947,0,-0.3567523376018482,0,0,1,0,0.11666659842508961,1.4196513431353042,-2.1248731954835645,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.85237340102992,4.896345007308062,1,0.40552090878997815,-0.69464583888034,-0.6787861545952026,0,0,0,1,-0.500349896772829,1,0,0,1,1.1613734898598422
3165,-0.6022369962747277,-0.689601239977869,-0.34430310916766993,-0.5687688295042053,0,-0.2576203273251764,0.9035169962443892,0,0.5770137539833209,0,0,0,0,-1.1039533203043368,0.7051619480543181,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,1.3882018086949952,-0.2112638783275412,0.6730452874503438,0,0,0,1,-0.500349896772829,1,0,0,0,-0.8626026269225427
309,0.9536145229336916,-0.8831452762654267,0.5819374409684207,1.2718607852688242,1,0.7634637321540636,0.6085411079665866,0,0.8473879221062464,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.14524879124521403,0.42721009845304597,1,-0.5771599911150389,2.8045246338830414,0.5772502713431249,0,0,0,1,-0.500349896772829,1,0,0,1,1.313856752083298
3348,-0.4509644281499875,0.22973293238803008,0.27319059092305714,-0.5857638038678261,1,-0.33616525497742566,0.6085411079665866,0,0.11013069672617867,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2970915205931078,0.2240676025959998,1,-0.5771599911150389,0.9161757129093073,0.6528948779942901,0,0,0,0,-0.500349896772829,1,0,0,0,-1.08548320949876
172,1.6515193807747435,1.6813132045447128,1.9198404578316632,2.151904892532846,1,-1.749973952717912,-0.5713624451446244,0,0.08399492035866991,1,0,0,0,0.8213918370817433,-1.2468593807760893,-1.3650523754101704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2343580321245204,-0.3853598849751387,1,0.40552090878997815,-0.4342468936070137,0.707260877437001,0,0,0,1,-0.05359360505278807,1,1,0,1,1.5495419554683663
1251,0.1491367096864564,0.13296091424425122,0.3761062076048447,-0.10916560975758774,0,0.44928402154506664,-1.4562901099780325,0,0.11013069672617867,1,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,0.6511911337662325,-0.28323878584831974,-0.4686731571682416,0,0,0,0,0.8399189783872938,1,0,0,1,0.5085896998672907
1781,-0.3480912179269526,-0.689601239977869,-0.8588811925766094,-0.3175387736941571,1,-0.6503449655864226,1.4934687727999947,0,0.46331409415125124,0,0,1,0,0.11666659842508961,1.4196513431353042,-0.6052315553367766,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4738726730392846,1.4429225777382768,1,0.6511911337662325,-0.5608478266605261,2.708299343116103,0,0,0,1,-0.05359360505278807,1,0,0,1,0.188570313181715
780,0.0926147858046705,-0.20574114925897477,0.5819374409684207,0.25955144274010056,1,0.920553587458562,1.4934687727999947,0,-0.24305268796049762,1,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3730128852670547,0.6303525943100922,1,2.3708827086000124,1.1151704903450967,0.2591685946767494,0,0,0,0,0.39316268666725285,1,0,0,1,0.8421020521388631
826,0.3877754828059108,-0.5928292218340901,-0.34430310916766993,0.20487196000497246,1,0.6063738768495651,-0.866338333422427,0,0.6255777164843876,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18320947358218748,0.020925106738953654,1,1.3882018086949952,0.922764557549464,-0.5898183254145971,0,0,0,1,-0.05359360505278807,1,0,0,1,0.802641913029767
